projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,filterq,usuallyq,resource,used,attempt,harvestq,giveaway,received,units,harvJan,harvFeb,harvMar,harvApr,harvMay,harvJun,harvJul,harvAug,harvSep,harvOct,harvNov,harvDec,harvUnkn,sex
316,11,2024,28,0,1,12,0,default,1,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,28,0,1,12,0,default,1,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,28,0,1,12,0,default,1,0,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,28,0,1,12,0,default,1,0,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,28,0,1,12,0,default,1,0,301606000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,28,0,1,12,0,default,1,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,28,0,1,12,0,default,1,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,34,0,1,12,0,default,1,0,300802000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,34,0,1,12,0,default,1,0,300802000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,34,0,1,12,0,default,1,0,300802000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,34,0,1,12,0,default,1,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,34,0,1,12,0,default,1,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,34,0,1,12,0,default,1,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,34,0,1,12,0,default,1,0,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,34,0,1,12,0,default,1,0,301602000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,34,0,1,12,0,default,1,0,301606000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,34,0,1,12,0,default,1,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,34,0,1,12,0,default,1,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,29,0,1,12,0,default,1,1,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,29,0,1,12,0,default,1,1,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,29,0,1,12,0,default,1,1,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,29,0,1,12,0,default,1,1,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,29,0,1,12,0,default,1,1,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,29,0,1,12,0,default,1,1,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,29,0,1,12,0,default,1,1,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,29,0,1,12,0,default,1,1,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,29,0,1,12,0,default,1,1,301606000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,29,0,1,12,0,default,1,1,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,29,0,1,12,0,default,1,1,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,36,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,36,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,36,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,36,0,1,12,0,default,1,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,36,0,1,12,0,default,1,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,36,0,1,12,0,default,1,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,36,0,1,12,0,default,1,0,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,36,0,1,12,0,default,1,0,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,36,0,1,12,0,default,1,0,301606000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,36,0,1,12,0,default,1,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,36,0,1,12,0,default,1,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,37,0,1,12,0,default,0,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,37,0,1,12,0,default,0,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,37,0,1,12,0,default,0,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,37,0,1,12,0,default,0,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,37,0,1,12,0,default,0,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,37,0,1,12,0,default,0,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,37,0,1,12,0,default,0,0,300899000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,37,0,1,12,0,default,0,0,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,37,0,1,12,0,default,0,0,301606000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,37,0,1,12,0,default,0,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,37,0,1,12,0,default,0,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,47,0,1,12,0,default,0,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,47,0,1,12,0,default,0,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,47,0,1,12,0,default,0,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,47,0,1,12,0,default,0,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,47,0,1,12,0,default,0,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,47,0,1,12,0,default,0,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,47,0,1,12,0,default,0,0,300899000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,47,0,1,12,0,default,0,0,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,47,0,1,12,0,default,0,0,301606000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,47,0,1,12,0,default,0,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,47,0,1,12,0,default,0,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,48,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,48,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,48,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,48,0,1,12,0,default,1,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,48,0,1,12,0,default,1,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,48,0,1,12,0,default,1,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,48,0,1,12,0,default,1,0,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,48,0,1,12,0,default,1,0,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,48,0,1,12,0,default,1,0,301606000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,48,0,1,12,0,default,1,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,48,0,1,12,0,default,1,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,30,0,1,12,0,default,1,1,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,30,0,1,12,0,default,1,1,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,30,0,1,12,0,default,1,1,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,30,0,1,12,0,default,1,1,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,30,0,1,12,0,default,1,1,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,30,0,1,12,0,default,1,1,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,30,0,1,12,0,default,1,1,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,30,0,1,12,0,default,1,1,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,30,0,1,12,0,default,1,1,301606000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,30,0,1,12,0,default,1,1,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,30,0,1,12,0,default,1,1,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,50,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,50,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,50,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,50,0,1,12,0,default,1,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,50,0,1,12,0,default,1,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,50,0,1,12,0,default,1,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,50,0,1,12,0,default,1,0,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,50,0,1,12,0,default,1,0,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,50,0,1,12,0,default,1,0,301606000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,50,0,1,12,0,default,1,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,50,0,1,12,0,default,1,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,51,0,1,12,0,default,1,1,300802000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,51,0,1,12,0,default,1,1,300802000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,51,0,1,12,0,default,1,1,300802000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,51,0,1,12,0,default,1,1,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,51,0,1,12,0,default,1,1,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,51,0,1,12,0,default,1,1,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,51,0,1,12,0,default,1,1,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,51,0,1,12,0,default,1,1,301602000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,51,0,1,12,0,default,1,1,301606000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,51,0,1,12,0,default,1,1,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,51,0,1,12,0,default,1,1,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,31,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,31,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,31,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,31,0,1,12,0,default,1,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,31,0,1,12,0,default,1,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,31,0,1,12,0,default,1,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,31,0,1,12,0,default,1,0,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,31,0,1,12,0,default,1,0,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,31,0,1,12,0,default,1,0,301606000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,31,0,1,12,0,default,1,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,31,0,1,12,0,default,1,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,52,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,52,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,52,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,52,0,1,12,0,default,1,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,52,0,1,12,0,default,1,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,52,0,1,12,0,default,1,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,52,0,1,12,0,default,1,0,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,52,0,1,12,0,default,1,0,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,52,0,1,12,0,default,1,0,301606000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,52,0,1,12,0,default,1,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,52,0,1,12,0,default,1,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,53,0,1,12,0,default,1,1,300802000,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,53,0,1,12,0,default,1,1,300802000,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,53,0,1,12,0,default,1,1,300802000,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-8
316,11,2024,53,0,1,12,0,default,1,1,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,53,0,1,12,0,default,1,1,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,53,0,1,12,0,default,1,1,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,53,0,1,12,0,default,1,1,300899000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,53,0,1,12,0,default,1,1,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,53,0,1,12,0,default,1,1,301606000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,53,0,1,12,0,default,1,1,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,53,0,1,12,0,default,1,1,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,55,0,1,12,0,default,1,0,300802000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,55,0,1,12,0,default,1,0,300802000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,55,0,1,12,0,default,1,0,300802000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,55,0,1,12,0,default,1,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,55,0,1,12,0,default,1,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,55,0,1,12,0,default,1,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,55,0,1,12,0,default,1,0,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,55,0,1,12,0,default,1,0,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,55,0,1,12,0,default,1,0,301606000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,55,0,1,12,0,default,1,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,55,0,1,12,0,default,1,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,56,0,1,12,0,default,0,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,56,0,1,12,0,default,0,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,56,0,1,12,0,default,0,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,56,0,1,12,0,default,0,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,56,0,1,12,0,default,0,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,56,0,1,12,0,default,0,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,56,0,1,12,0,default,0,0,300899000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,56,0,1,12,0,default,0,0,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,56,0,1,12,0,default,0,0,301606000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,56,0,1,12,0,default,0,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,56,0,1,12,0,default,0,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,59,0,1,12,0,default,1,1,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,59,0,1,12,0,default,1,1,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,59,0,1,12,0,default,1,1,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,59,0,1,12,0,default,1,1,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,59,0,1,12,0,default,1,1,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,59,0,1,12,0,default,1,1,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,59,0,1,12,0,default,1,1,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,59,0,1,12,0,default,1,1,301602000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,59,0,1,12,0,default,1,1,301606000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,59,0,1,12,0,default,1,1,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,59,0,1,12,0,default,1,1,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,60,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,60,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,60,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,60,0,1,12,0,default,1,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,60,0,1,12,0,default,1,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,60,0,1,12,0,default,1,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,60,0,1,12,0,default,1,0,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,60,0,1,12,0,default,1,0,301602000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,60,0,1,12,0,default,1,0,301606000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,60,0,1,12,0,default,1,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,60,0,1,12,0,default,1,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,61,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,61,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,61,0,1,12,0,default,1,0,300802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,61,0,1,12,0,default,1,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,61,0,1,12,0,default,1,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,61,0,1,12,0,default,1,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,61,0,1,12,0,default,1,0,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,61,0,1,12,0,default,1,0,301602000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,61,0,1,12,0,default,1,0,301606000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,61,0,1,12,0,default,1,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,61,0,1,12,0,default,1,0,300400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,63,0,1,12,0,default,1,0,300802000,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
316,11,2024,63,0,1,12,0,default,1,0,300802000,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
316,11,2024,63,0,1,12,0,default,1,0,300802000,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8
316,11,2024,63,0,1,12,0,default,1,0,300810000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,63,0,1,12,0,default,1,0,300812000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,63,0,1,12,0,default,1,0,300808000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,63,0,1,12,0,default,1,0,300899000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,63,0,1,12,0,default,1,0,301602000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,63,0,1,12,0,default,1,0,301606000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
316,11,2024,63,0,1,12,0,default,1,0,301400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6
