projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,filterq,usuallyq,resource,used,attempt,harvestq,giveaway,received,units,amtSeine,amtDipNet,amtRodReel,amtOtherGear,othGearCD1,amtDogFood,amtFishWheel,amtUnspecifiedGillNet
316,11,2024,72,0,1,04,0,default,1,0,111000000,1,0,0,0,1,1,0,0,0,0,,0,,0
316,11,2024,72,0,1,04,0,default,1,0,114000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,72,0,1,04,0,default,1,0,112000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,72,0,1,04,0,default,1,0,115000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,72,0,1,04,0,default,1,0,113000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,72,0,1,04,0,default,1,0,119000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,73,0,1,04,0,default,1,0,111000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,73,0,1,04,0,default,1,0,114000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,73,0,1,04,0,default,1,0,112000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,73,0,1,04,0,default,1,0,115000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,73,0,1,04,0,default,1,0,113000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,73,0,1,04,0,default,1,0,119000000,1,0,0,0,1,1,0,0,0,0,,0,,0
316,11,2024,74,0,1,04,0,default,1,0,111000000,0,1,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,74,0,1,04,0,default,1,0,114000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,74,0,1,04,0,default,1,0,112000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,74,0,1,04,0,default,1,0,115000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,74,0,1,04,0,default,1,0,113000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,74,0,1,04,0,default,1,0,119000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,75,0,1,04,0,default,0,0,111000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,75,0,1,04,0,default,0,0,114000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,75,0,1,04,0,default,0,0,112000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,75,0,1,04,0,default,0,0,115000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,75,0,1,04,0,default,0,0,113000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,75,0,1,04,0,default,0,0,119000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,77,0,1,04,0,default,1,1,111000000,1,1,0,0,1,1,0,0,0,0,,0,,0
316,11,2024,77,0,1,04,0,default,1,1,114000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,77,0,1,04,0,default,1,1,112000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,77,0,1,04,0,default,1,1,115000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,77,0,1,04,0,default,1,1,113000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,77,0,1,04,0,default,1,1,119000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,32,0,1,04,0,default,1,1,111000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,32,0,1,04,0,default,1,1,114000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,32,0,1,04,0,default,1,1,112000000,1,0,0,0,1,1,0,0,0,0,,0,,0
316,11,2024,32,0,1,04,0,default,1,1,115000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,32,0,1,04,0,default,1,1,113000000,0,0,0,0,0,1,0,0,0,0,,0,,0
316,11,2024,32,0,1,04,0,default,1,1,119000000,0,0,0,0,0,1,0,0,0,0,,0,,0
