projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,filterq,usuallyq,resource,used,attempt,harvestq,giveaway,received,harvJan,harvFeb,harvMar,harvApr,harvMay,harvJun,harvJul,harvAug,harvSep,harvOct,harvNov,harvDec,harvUnkn,amtFoodFur,sex,units
316,11,2024,34,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,34,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,34,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,34,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,34,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,34,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,29,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,29,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,29,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,29,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,29,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,29,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,29,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,29,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,29,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,29,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,36,0,1,10,0,default,1,1,211000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,36,0,1,10,0,default,1,1,211000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,36,0,1,10,0,default,1,1,211000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,36,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,36,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,36,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,36,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,36,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,36,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,36,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,37,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,37,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,37,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,37,0,1,10,0,default,1,1,211800000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,37,0,1,10,0,default,1,1,211800000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,37,0,1,10,0,default,1,1,211800000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,37,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,37,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,37,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,37,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,47,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-6,1,1
316,11,2024,47,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,47,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,47,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,47,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,47,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,47,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,47,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,47,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,47,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,48,0,1,10,0,default,1,0,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,48,0,1,10,0,default,1,0,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,48,0,1,10,0,default,1,0,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,48,0,1,10,0,default,1,0,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,48,0,1,10,0,default,1,0,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,48,0,1,10,0,default,1,0,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,48,0,1,10,0,default,1,0,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,48,0,1,10,0,default,1,0,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,48,0,1,10,0,default,1,0,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,48,0,1,10,0,default,1,0,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,30,0,1,10,0,default,1,0,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,30,0,1,10,0,default,1,0,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,30,0,1,10,0,default,1,0,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,30,0,1,10,0,default,1,0,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,30,0,1,10,0,default,1,0,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,30,0,1,10,0,default,1,0,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,30,0,1,10,0,default,1,0,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,30,0,1,10,0,default,1,0,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,30,0,1,10,0,default,1,0,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,30,0,1,10,0,default,1,0,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,50,0,1,10,0,default,1,1,211000000,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-6,1,1
316,11,2024,50,0,1,10,0,default,1,1,211000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,50,0,1,10,0,default,1,1,211000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,50,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,50,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,50,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,50,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,50,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,50,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,50,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,51,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-6,1,1
316,11,2024,51,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,51,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,51,0,1,10,0,default,1,1,211800000,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-6,1,1
316,11,2024,51,0,1,10,0,default,1,1,211800000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,51,0,1,10,0,default,1,1,211800000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,51,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,51,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,51,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,51,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,31,0,1,10,0,default,1,1,211000000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,-6,1,1
316,11,2024,31,0,1,10,0,default,1,1,211000000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,31,0,1,10,0,default,1,1,211000000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,31,0,1,10,0,default,1,1,211800000,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-6,1,1
316,11,2024,31,0,1,10,0,default,1,1,211800000,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,31,0,1,10,0,default,1,1,211800000,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,31,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,31,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,31,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,31,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,52,0,1,10,0,default,1,0,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,52,0,1,10,0,default,1,0,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,52,0,1,10,0,default,1,0,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,52,0,1,10,0,default,1,0,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,52,0,1,10,0,default,1,0,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,52,0,1,10,0,default,1,0,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,52,0,1,10,0,default,1,0,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,52,0,1,10,0,default,1,0,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,52,0,1,10,0,default,1,0,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,52,0,1,10,0,default,1,0,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,53,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-6,1,1
316,11,2024,53,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-6,2,1
316,11,2024,53,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,53,0,1,10,0,default,1,1,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,53,0,1,10,0,default,1,1,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,53,0,1,10,0,default,1,1,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,53,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,53,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,53,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,53,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,55,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,55,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,55,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,55,0,1,10,0,default,1,1,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,55,0,1,10,0,default,1,1,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,55,0,1,10,0,default,1,1,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,55,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,55,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,55,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,55,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,56,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,56,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,56,0,1,10,0,default,1,1,211000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,56,0,1,10,0,default,1,1,211800000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,56,0,1,10,0,default,1,1,211800000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,56,0,1,10,0,default,1,1,211800000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,56,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,56,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,56,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,56,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,59,0,1,10,0,default,1,1,211000000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,59,0,1,10,0,default,1,1,211000000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,59,0,1,10,0,default,1,1,211000000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,59,0,1,10,0,default,1,1,211800000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,59,0,1,10,0,default,1,1,211800000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,59,0,1,10,0,default,1,1,211800000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,59,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,59,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,59,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,59,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,60,0,1,10,0,default,1,1,211000000,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,60,0,1,10,0,default,1,1,211000000,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,60,0,1,10,0,default,1,1,211000000,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,-6,-8,1
316,11,2024,60,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,60,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,60,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,60,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,60,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,60,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,60,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,61,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,-6,1,1
316,11,2024,61,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,61,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,61,0,1,10,0,default,1,1,211800000,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-6,1,1
316,11,2024,61,0,1,10,0,default,1,1,211800000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,61,0,1,10,0,default,1,1,211800000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,61,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,61,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,61,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,61,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,63,0,1,10,0,default,1,1,211000000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,63,0,1,10,0,default,1,1,211000000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,63,0,1,10,0,default,1,1,211000000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,63,0,1,10,0,default,1,1,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,63,0,1,10,0,default,1,1,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,63,0,1,10,0,default,1,1,211800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,63,0,1,10,0,default,1,1,210600000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,63,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,63,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,63,0,1,10,0,default,1,1,212000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,64,0,1,10,0,default,1,1,211000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,64,0,1,10,0,default,1,1,211000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,64,0,1,10,0,default,1,1,211000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,64,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,64,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,64,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,64,0,1,10,0,default,1,1,210600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,64,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,64,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,64,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,66,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,66,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-6,2,1
316,11,2024,66,0,1,10,0,default,1,1,211000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,66,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,1
316,11,2024,66,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,1
316,11,2024,66,0,1,10,0,default,1,1,211800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-8,1
316,11,2024,66,0,1,10,0,default,1,1,210600000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,66,0,1,10,0,default,1,1,210800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1
316,11,2024,66,0,1,10,0,default,1,1,212200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
316,11,2024,66,0,1,10,0,default,1,1,212000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-6,1
