projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,resource,histUse,whyDiffDesc,whyDiffCD1,whyDiffCD2,getEnough,resourceNeeded,resNeededDesc,displayGroup,impact,locationDesc,resYN,own,borrow,lease,charter,environChangesYN,environChangesDesc,environChangesCD1,environChangesCD2,units,amt,filterq,usuallyq,pctUse,firewoodChangesYN,firewoodChangesDesc,ride,comments
316,11,2024,8,0,1,66,0,default,980110000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,8,0,1,66,0,default,980210100,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,8,0,1,66,0,default,980210200,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,8,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,8,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,8,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,8,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,8,0,1,66,0,default,980600300,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,8,0,1,66,0,default,980600400,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,8,0,1,66,0,default,980600500,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,8,0,1,66,0,default,980600200,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,8,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,8,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,8,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,8,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,8,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,8,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,8,0,1,66,0,default,604013000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,8,0,1,66,0,default,940100326,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,11,0,1,66,0,default,110000000,1,GLOBAL WARMING? FEWER FISH,9,3,0,110000000,ANY SALMON BUT PREFER DOG,6604,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,120000000,1,"ESP. FEWER MUDSHARKS, GLOBAL WARMING",3,9,0,124800000,"MUDSHARKS, BURBOT",6606,1,,,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,210000000,1,LESS CARIBOU- THEYRE COMING IN NOV INSTEAD OF SEPT. COMPETITION FROM SPORT HUNTERS. SCARING THEM. MAYBE PREDATORS TOO. ONE BULL WAS RUTTING AND INEDIBLE.,16,4,0,211000000,CARIBOU,6610,4,,,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,220000000,0,,,,,,,6614,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,400000000,1,NO SNOW MACHINE,5,,1,,,6615,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,300000000,2,,,,1,,,6612,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,500000000,0,,,,,,,6608,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,600000000,1,THERE WERE FEWER AND SMALLER BERRIES,3,13,1,,,66171,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,,,,,,,,,66172,,,,,,,,,,,,,,0,0,4,1,WE HAVE TO GO FURTHER FOR DRY WOOD- THAT'S WHY I SUPPLEMENT WITH BIRCH,,
316,11,2024,11,0,1,66,0,default,0,1,"FEWER RESOURCES AVAILABLE- DON’T KNOW, MAYBE GLOBAL WARMING",3,9,1,,,6600,,,,,,,,1,REAIN MAKES SOME AREAS SWAMPY FOR HUNTING,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,980110000,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,980210100,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,980210200,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,980230000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,980220000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,980210300,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,980250100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,980110000,,,,,,,,6621,,,,0,1,0,0,,,,,,,0,0,,,,1,
316,11,2024,11,0,1,66,0,default,980210100,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,1,
316,11,2024,11,0,1,66,0,default,980210200,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,1,
316,11,2024,11,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,11,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,11,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,11,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,11,0,1,66,0,default,980600300,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,980600400,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,980600500,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,980600200,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,11,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,11,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,11,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,11,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,11,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,11,0,1,66,0,default,604013000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,11,0,1,66,0,default,940100326,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,14,0,1,66,0,default,110000000,1,HIGH WATER,9,,0,110000000,ALL OF THEM,6604,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,120000000,1,HIGH WATER,9,,0,126400000,"WHITEFISH, DOLLY VARDEN",6606,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,120000000,1,HIGH WATER,9,,0,125006000,"WHITEFISH, DOLLY VARDEN",6606,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,210000000,2,,,,1,,,6610,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,220000000,1,BIG ENOUGH NEEDED LESS,15,,1,,,6614,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,400000000,1,AGE- TOO OLD TO GO OUT,1,,0,490000000,ALL,6615,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,300000000,2,,,,0,300888000,"SEAL OIL, BELUGA, BOWHEAD",6612,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,300000000,2,,,,0,301602000,"SEAL OIL, BELUGA, BOWHEAD",6612,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,300000000,2,,,,0,301606000,"SEAL OIL, BELUGA, BOWHEAD",6612,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,500000000,0,,,,,,,6608,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,600000000,1,DIDN’T GO OUT DIDN’T HAVE TIME BAD WATER,9,11,0,601000000,ALL BERRIES,66171,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,,,,,,,,,66172,,,,,,,,,,,,,,0,0,4,1,HARD TO FIND WOOD. EVERYBODY IS CUTTING WOOD. YOU FIND A DRY WOOD SPOT AND SUDDENLY EVERYBODY IS THERE AND YOU HAVE TO GO FARTHER AND GAS IS EXPENSIVE,,
316,11,2024,14,0,1,66,0,default,0,1,"WEATHER, HIGH WATER",9,,0,211800000,MOOSE,6600,3,,,,,,,0,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,980110000,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,980210100,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,980210200,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,980230000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,980220000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,980210300,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,980250100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,980110000,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,14,0,1,66,0,default,980210100,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,14,0,1,66,0,default,980210200,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,14,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,14,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,14,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,14,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,14,0,1,66,0,default,980600300,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,980600400,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,980600500,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,980600200,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,14,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,14,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,14,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,14,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,14,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,14,0,1,66,0,default,604013000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,14,0,1,66,0,default,940100326,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,18,0,1,66,0,default,110000000,1,NO BOAT OR NET. THEYRE EASIER TO GET THAT WAY,5,,0,111000000,CHUM,6604,1,,,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,120000000,1,NO IDEA,-8,,0,125600000,SHEEFISH,6606,1,,,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,210000000,1,HUSBAND COULDN’T GO,1,,1,,,6610,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,220000000,2,,,,1,,,6614,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,400000000,1,HUSBAND COULDN’T GO- I DON’T REALLY CARE FOR THEM TOO MUCH (WILD BIRDS),1,15,1,,,6615,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,300000000,2,,,,1,,,6612,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,500000000,0,,,,,,,6608,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,600000000,1,DIDN’T GET TO GO NO SITTER AND HUSBAND AWAY 4-WHEELER BROKE DOWN,1,5,1,,,66171,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,,,,,,,,,66172,,,,,,,,,,,,,,0,0,2,0,,,
316,11,2024,18,0,1,66,0,default,0,2,,,,1,,,6600,,,,,,,,0,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,980110000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,980210100,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,980210200,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,980230000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,980220000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,980210300,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,980250100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,980110000,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,18,0,1,66,0,default,980210100,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,1,
316,11,2024,18,0,1,66,0,default,980210200,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,1,
316,11,2024,18,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,18,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,18,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,18,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,18,0,1,66,0,default,980600300,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,980600400,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,980600500,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,980600200,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,18,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,18,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,18,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,18,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,18,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,18,0,1,66,0,default,604013000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,18,0,1,66,0,default,940100326,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,19,0,1,66,0,default,110000000,1,"NO ONE SET NET, HIGH WATER, NOT GIVEN AS MUCH",6,9,1,,,6604,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,120000000,1,THERE ARE MORE PLANTS ON THE BOTTOM OF THE EDDYS WHERE PEOPLE GET. NOBODY TO DO SEINING FOR US,9,6,0,125200000,"GRAYLING, BURBOT, WHITEFISH",6606,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,120000000,1,THERE ARE MORE PLANTS ON THE BOTTOM OF THE EDDYS WHERE PEOPLE GET. NOBODY TO DO SEINING FOR US,9,6,0,124800000,"GRAYLING, BURBOT, WHITEFISH",6606,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,120000000,1,THERE ARE MORE PLANTS ON THE BOTTOM OF THE EDDYS WHERE PEOPLE GET. NOBODY TO DO SEINING FOR US,9,6,0,126400000,"GRAYLING, BURBOT, WHITEFISH",6606,3,,,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,210000000,1,"THE CARIBOU DON’T GO THROUGH ONION PORTAGE, THEY GO SOMEWHERE ELSE",4,,1,,,6610,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,220000000,1,NO ONE GAVE,6,,0,220200000,BEAVER,6614,2,,,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,400000000,2,,,,1,,,6615,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,300000000,2,,,,1,,,6612,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,500000000,0,,,,,,,6608,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,600000000,2,,,,1,,,66171,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,,,,,,,,,66172,,,,,,,,,,,,,,0,0,3,-8,,,
316,11,2024,19,0,1,66,0,default,0,1,BECAUSE NO ONE GAE ME WHITEFISH TO DRY AND THERE WAS SO MUCH RAIN. SEEMS LIKE THE WEATHER IS CHANGING EVERYWHERE.,6,9,0,126400000,DRIED WHITEFISH,6600,3,,,,,,,-9,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,980110000,,,,,,,,6620,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,980210100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,980210200,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,980230000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,980220000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,980210300,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,980250100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,980110000,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,1,
316,11,2024,19,0,1,66,0,default,980210100,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,19,0,1,66,0,default,980210200,,,,,,,,6621,,,,1,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,19,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,19,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,19,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,19,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,19,0,1,66,0,default,980600300,,,,,,,,6622,,,1,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,980600400,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,980600500,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,980600200,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,19,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,19,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,19,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,19,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,19,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,19,0,1,66,0,default,604013000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,19,0,1,66,0,default,940100326,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,20,0,1,66,0,default,110000000,0,,,,,,,6604,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,120000000,1,NOT GOING OUT,7,,1,,,6606,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,210000000,1,NOT GOING OUT,7,,1,,,6610,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,220000000,0,,,,,,,6614,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,400000000,0,,,,,,,6615,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,300000000,1,NOT GOING OUT,7,,1,,,6612,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,500000000,0,,,,,,,6608,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,600000000,0,,,,,,,66171,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,,,,,,,,,66172,,,,,,,,,,,,,,0,0,0,0,,,
316,11,2024,20,0,1,66,0,default,0,1,"NOT GOING OUT, WORKING",7,11,1,,,6600,,,,,,,,0,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,980110000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,980210100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,980210200,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,980230000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,980220000,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,980210300,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,980250100,,,,,,,,6620,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,980110000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,20,0,1,66,0,default,980210100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,20,0,1,66,0,default,980210200,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,20,0,1,66,0,default,980230000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,20,0,1,66,0,default,980220000,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,20,0,1,66,0,default,980210300,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,20,0,1,66,0,default,980250100,,,,,,,,6621,,,,0,0,0,0,,,,,,,0,0,,,,0,
316,11,2024,20,0,1,66,0,default,980600300,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,980600400,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,980600500,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,980600200,,,,,,,,6622,,,0,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,,,,,,,,,6622,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,20,0,1,66,0,default,940100322,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,20,0,1,66,0,default,940100323,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,20,0,1,66,0,default,940100328,,,,,,,,6623,,,0,,,,,,,,,1,0,0,0,,,,,
316,11,2024,20,0,1,66,0,default,940100334,,,,,,,,6623,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,20,0,1,66,0,default,604002000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,20,0,1,66,0,default,604013000,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,20,0,1,66,0,default,940100326,,,,,,,,6624,,,0,,,,,,,,,4,0,0,0,,,,,
316,11,2024,21,0,1,66,0,default,110000000,1,"WATER TOO HIGH, TOO MUCH RAIN",9,,0,110000000,ALL SALMON,6604,4,,,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,120000000,1,HIGH WATER TOO MUCH RAIN,9,,0,125600000,SHEEFISH,6606,4,,,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,210000000,1,LATE RUN,4,,0,211000000,CARIBOU,6610,4,,,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,220000000,0,,,,,,,6614,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,400000000,0,,,,,,,6615,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,300000000,1,GIVEN LESS,6,,0,300888000,SEAL OIL,6612,4,,,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,500000000,0,,,,,,,6608,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,600000000,3,MORE ABUNDANT,3,,1,,,66171,,,,,,,,,,,,,,0,0,,,,,
316,11,2024,21,0,1,66,0,default,,,,,,,,,66172,,,,,,,,,,,,,,0,0,4,0,,,
