projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,filterq,usuallyq,resource,commFishYN,keepResourceYN,incidentalYN,removeOwnUse,amtGavetoCrew,amtGaveOthers,units,resComment
316,11,2024,69,0,1,03,0,default,0,0,111000001,0,0,0,0,0,0,1,
316,11,2024,69,0,1,03,0,default,0,0,114000001,0,0,0,0,0,0,1,
316,11,2024,69,0,1,03,0,default,0,0,112000001,0,0,0,0,0,0,1,
316,11,2024,69,0,1,03,0,default,0,0,115000001,0,0,0,0,0,0,1,
316,11,2024,69,0,1,03,0,default,0,0,113000001,0,0,0,0,0,0,1,
316,11,2024,69,0,1,03,0,default,0,0,125600001,0,0,0,0,0,0,1,
316,11,2024,69,0,1,03,0,default,0,0,125006001,0,0,0,0,0,0,1,
316,11,2024,69,0,1,03,0,default,0,0,126404001,0,0,0,0,0,0,1,
316,11,2024,70,0,1,03,0,default,0,0,111000001,0,0,0,0,0,0,1,
316,11,2024,70,0,1,03,0,default,0,0,114000001,0,0,0,0,0,0,1,
316,11,2024,70,0,1,03,0,default,0,0,112000001,0,0,0,0,0,0,1,
316,11,2024,70,0,1,03,0,default,0,0,115000001,0,0,0,0,0,0,1,
316,11,2024,70,0,1,03,0,default,0,0,113000001,0,0,0,0,0,0,1,
316,11,2024,70,0,1,03,0,default,0,0,125600001,0,0,0,0,0,0,1,
316,11,2024,70,0,1,03,0,default,0,0,125006001,0,0,0,0,0,0,1,
316,11,2024,70,0,1,03,0,default,0,0,126404001,0,0,0,0,0,0,1,
316,11,2024,72,0,1,03,0,default,0,0,111000001,0,0,0,0,0,0,1,
316,11,2024,72,0,1,03,0,default,0,0,114000001,0,0,0,0,0,0,1,
316,11,2024,72,0,1,03,0,default,0,0,112000001,0,0,0,0,0,0,1,
316,11,2024,72,0,1,03,0,default,0,0,115000001,0,0,0,0,0,0,1,
316,11,2024,72,0,1,03,0,default,0,0,113000001,0,0,0,0,0,0,1,
316,11,2024,72,0,1,03,0,default,0,0,125600001,0,0,0,0,0,0,1,
316,11,2024,72,0,1,03,0,default,0,0,125006001,0,0,0,0,0,0,1,
316,11,2024,72,0,1,03,0,default,0,0,126404001,0,0,0,0,0,0,1,
316,11,2024,73,0,1,03,0,default,0,0,111000001,0,0,0,0,0,0,1,
316,11,2024,73,0,1,03,0,default,0,0,114000001,0,0,0,0,0,0,1,
316,11,2024,73,0,1,03,0,default,0,0,112000001,0,0,0,0,0,0,1,
316,11,2024,73,0,1,03,0,default,0,0,115000001,0,0,0,0,0,0,1,
316,11,2024,73,0,1,03,0,default,0,0,113000001,0,0,0,0,0,0,1,
316,11,2024,73,0,1,03,0,default,0,0,125600001,0,0,0,0,0,0,1,
316,11,2024,73,0,1,03,0,default,0,0,125006001,0,0,0,0,0,0,1,
316,11,2024,73,0,1,03,0,default,0,0,126404001,0,0,0,0,0,0,1,
316,11,2024,74,0,1,03,0,default,0,0,111000001,0,0,0,0,0,0,1,
316,11,2024,74,0,1,03,0,default,0,0,114000001,0,0,0,0,0,0,1,
316,11,2024,74,0,1,03,0,default,0,0,112000001,0,0,0,0,0,0,1,
316,11,2024,74,0,1,03,0,default,0,0,115000001,0,0,0,0,0,0,1,
316,11,2024,74,0,1,03,0,default,0,0,113000001,0,0,0,0,0,0,1,
316,11,2024,74,0,1,03,0,default,0,0,125600001,0,0,0,0,0,0,1,
316,11,2024,74,0,1,03,0,default,0,0,125006001,0,0,0,0,0,0,1,
316,11,2024,74,0,1,03,0,default,0,0,126404001,0,0,0,0,0,0,1,
316,11,2024,75,0,1,03,0,default,0,0,111000001,0,0,0,0,0,0,1,
316,11,2024,75,0,1,03,0,default,0,0,114000001,0,0,0,0,0,0,1,
316,11,2024,75,0,1,03,0,default,0,0,112000001,0,0,0,0,0,0,1,
316,11,2024,75,0,1,03,0,default,0,0,115000001,0,0,0,0,0,0,1,
316,11,2024,75,0,1,03,0,default,0,0,113000001,0,0,0,0,0,0,1,
316,11,2024,75,0,1,03,0,default,0,0,125600001,0,0,0,0,0,0,1,
316,11,2024,75,0,1,03,0,default,0,0,125006001,0,0,0,0,0,0,1,
316,11,2024,75,0,1,03,0,default,0,0,126404001,0,0,0,0,0,0,1,
316,11,2024,77,0,1,03,0,default,0,0,111000001,0,0,0,0,0,0,1,
316,11,2024,77,0,1,03,0,default,0,0,114000001,0,0,0,0,0,0,1,
316,11,2024,77,0,1,03,0,default,0,0,112000001,0,0,0,0,0,0,1,
316,11,2024,77,0,1,03,0,default,0,0,115000001,0,0,0,0,0,0,1,
316,11,2024,77,0,1,03,0,default,0,0,113000001,0,0,0,0,0,0,1,
316,11,2024,77,0,1,03,0,default,0,0,125600001,0,0,0,0,0,0,1,
316,11,2024,77,0,1,03,0,default,0,0,125006001,0,0,0,0,0,0,1,
316,11,2024,77,0,1,03,0,default,0,0,126404001,0,0,0,0,0,0,1,
316,11,2024,32,0,1,03,0,default,0,0,111000001,0,0,0,0,0,0,1,
316,11,2024,32,0,1,03,0,default,0,0,114000001,0,0,0,0,0,0,1,
316,11,2024,32,0,1,03,0,default,0,0,112000001,0,0,0,0,0,0,1,
316,11,2024,32,0,1,03,0,default,0,0,115000001,0,0,0,0,0,0,1,
316,11,2024,32,0,1,03,0,default,0,0,113000001,0,0,0,0,0,0,1,
316,11,2024,32,0,1,03,0,default,0,0,125600001,0,0,0,0,0,0,1,
316,11,2024,32,0,1,03,0,default,0,0,125006001,0,0,0,0,0,0,1,
316,11,2024,32,0,1,03,0,default,0,0,126404001,0,0,0,0,0,0,1,
