projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,filterq,usuallyq,resource,used,attempt,harvestq,giveaway,received,units,amtRodReel,amtOtherGear,othGearCD1,amtDogFood,displayGroup,amtUnspecifiedSubsistenceNet,amtHookUnderIce,amtUnspecifiedGillNet,amtNetUnderIce
316,11,2024,25,0,1,06,0,default,1,1,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,25,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,25,0,1,06,0,default,1,1,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,25,0,1,06,0,default,1,1,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,25,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,125600000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,126404000,1,1,1,1,0,1,0,0,,0,601,,0,0,300
316,11,2024,26,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,125500000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,124800000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,125200000,1,1,1,1,0,1,0,0,,0,602,,30,0,0
316,11,2024,26,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,26,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,125600000,1,1,1,1,1,1,25,0,,0,601,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,126404000,1,1,1,1,0,1,0,0,,0,601,,0,11,0
316,11,2024,27,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,125500000,1,1,1,1,0,1,0,0,,-9,602,,0,1,0
316,11,2024,27,0,1,06,0,default,1,1,124800000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,27,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,125600000,1,1,1,1,0,1,-8,0,,1,601,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,126404000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,125500000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,124800000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,43,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,125600000,1,0,0,0,1,1,0,0,,0,601,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,126404000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,125500000,1,0,0,0,1,1,0,0,,0,602,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,124800000,1,0,0,0,1,1,0,0,,0,602,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,33,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,125600000,1,0,0,0,1,1,0,0,,0,601,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,126404000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,126499000,1,0,0,0,1,1,0,0,,0,601,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,125500000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,124800000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,28,0,1,06,0,default,1,0,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,125600000,1,0,0,0,1,1,0,0,,0,601,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,126404000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,126412000,1,1,1,1,0,1,6,0,,0,601,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,125012000,1,0,0,0,1,1,0,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,125500000,1,1,1,1,0,1,2,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,124800000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,125200000,1,0,0,0,1,1,0,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,120406000,1,0,0,0,1,4,0,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,121010000,1,0,0,0,1,1,0,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,34,0,1,06,0,default,1,1,120302000,1,0,0,0,1,1,0,0,,0,602,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,125600000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,126404000,1,0,0,0,1,1,0,0,,0,601,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,125500000,1,0,0,0,1,1,0,0,,0,602,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,124800000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,29,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,125600000,1,1,1,0,0,1,5,0,,0,601,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,126404000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,125500000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,124800000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,36,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,125600000,1,1,1,0,0,1,15,0,,0,601,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,126404000,1,0,0,0,1,1,0,0,,0,601,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,125500000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,124800000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,37,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,125600000,1,1,1,0,0,1,3,0,,0,601,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,126404000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,125500000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,124800000,0,1,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,47,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,125600000,1,0,0,0,1,1,0,0,,0,601,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,126404000,1,0,0,0,1,1,0,0,,0,601,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,125500000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,124800000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,48,0,1,06,0,default,1,0,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,125600000,1,1,1,0,0,1,5,0,,0,601,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,126404000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,125500000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,124800000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,30,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,125600000,1,1,1,0,0,1,3,0,,0,601,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,126404000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,125006990,1,0,0,0,1,1,0,0,,0,602,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,125500000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,124800000,1,0,0,0,1,1,0,0,,0,602,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,125200000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,126000000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,120406000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,121010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,50,0,1,06,0,default,1,1,120200000,0,0,0,0,0,4,0,0,,0,602,,0,0,0
316,11,2024,51,0,1,06,0,default,1,1,125600000,1,1,1,1,0,1,30,0,,0,601,,0,1,0
316,11,2024,51,0,1,06,0,default,1,1,126404000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,51,0,1,06,0,default,1,1,126408000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,51,0,1,06,0,default,1,1,126406060,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,51,0,1,06,0,default,1,1,126412000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,51,0,1,06,0,default,1,1,126406040,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,51,0,1,06,0,default,1,1,126499000,0,0,0,0,0,1,0,0,,0,601,,0,0,0
316,11,2024,51,0,1,06,0,default,1,1,125006990,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,51,0,1,06,0,default,1,1,125002000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,51,0,1,06,0,default,1,1,125012000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
316,11,2024,51,0,1,06,0,default,1,1,125010000,0,0,0,0,0,1,0,0,,0,602,,0,0,0
