projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,filterq,usuallyq,resource,used,attempt,harvestq,giveaway,received,units,displayGroup,amtHarvest,resourceComment
316,11,2024,34,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,34,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,34,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,34,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,34,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,34,0,1,17,0,default,1,1,604000002,1,1,1,1,0,6,1702,3.70000004768372,3 SLED LOADS IS ONE CORD. 11 SLED LOADS.
316,11,2024,34,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,29,0,1,17,0,default,1,1,601002000,1,1,1,0,0,4,1701,1,
316,11,2024,29,0,1,17,0,default,1,1,601016000,1,1,1,0,0,4,1701,1,
316,11,2024,29,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,29,0,1,17,0,default,1,1,601004000,1,1,1,0,0,4,1701,2,
316,11,2024,29,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,29,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,29,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,29,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,29,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,29,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,29,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,29,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,29,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,29,0,1,17,0,default,1,1,604000002,1,1,1,0,1,6,1702,3.5,
316,11,2024,29,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,36,0,1,17,0,default,1,1,601002000,1,1,1,0,0,4,1701,4,
316,11,2024,36,0,1,17,0,default,1,1,601016000,1,1,1,0,0,4,1701,2,
316,11,2024,36,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,36,0,1,17,0,default,1,1,601004000,1,1,1,0,0,4,1701,2,
316,11,2024,36,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,36,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,36,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,36,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,36,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,36,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,36,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,36,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,36,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,36,0,1,17,0,default,1,1,604000002,1,0,0,0,1,6,1702,0,
316,11,2024,36,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,37,0,1,17,0,default,1,1,601002000,1,1,1,1,0,4,1701,5,
316,11,2024,37,0,1,17,0,default,1,1,601016000,1,1,1,1,0,4,1701,1,
316,11,2024,37,0,1,17,0,default,1,1,601007000,1,1,1,1,0,4,1701,5,
316,11,2024,37,0,1,17,0,default,1,1,601004000,1,1,1,1,0,4,1701,10,
316,11,2024,37,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,37,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,37,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,37,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,37,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,37,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,37,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,37,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,37,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,37,0,1,17,0,default,1,1,604000002,1,0,0,0,1,6,1702,0,
316,11,2024,37,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,47,0,1,17,0,default,1,1,601002000,1,1,1,0,0,5,1701,1,
316,11,2024,47,0,1,17,0,default,1,1,601016000,0,0,0,0,0,4,1701,0,
316,11,2024,47,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,47,0,1,17,0,default,1,1,601004000,0,0,0,0,0,4,1701,0,
316,11,2024,47,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,47,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,47,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,47,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,47,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,47,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,47,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,47,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,47,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,47,0,1,17,0,default,1,1,604000002,1,1,1,0,0,6,1702,-8,
316,11,2024,47,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,48,0,1,17,0,default,1,1,601002000,1,1,1,0,0,4,1701,4,
316,11,2024,48,0,1,17,0,default,1,1,601016000,1,0,0,0,1,4,1701,0,
316,11,2024,48,0,1,17,0,default,1,1,601007000,1,1,1,0,0,4,1701,1,
316,11,2024,48,0,1,17,0,default,1,1,601004000,1,1,1,0,0,4,1701,4,
316,11,2024,48,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,48,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,48,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,48,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,48,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,48,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,48,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,48,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,48,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,48,0,1,17,0,default,1,1,604000002,1,0,0,0,1,6,1702,0,
316,11,2024,48,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,30,0,1,17,0,default,1,1,601002000,1,1,1,1,0,4,1701,1,
316,11,2024,30,0,1,17,0,default,1,1,601016000,0,0,0,0,0,4,1701,0,
316,11,2024,30,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,30,0,1,17,0,default,1,1,601004000,1,0,0,0,1,4,1701,0,
316,11,2024,30,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,30,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,30,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,30,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,30,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,30,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,30,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,30,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,30,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,30,0,1,17,0,default,1,1,604000002,1,1,1,0,1,6,1702,0.899999976158142,
316,11,2024,30,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,50,0,1,17,0,default,1,1,601002000,1,1,1,0,0,4,1701,3,
316,11,2024,50,0,1,17,0,default,1,1,601016000,0,0,0,0,0,4,1701,0,
316,11,2024,50,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,50,0,1,17,0,default,1,1,601004000,1,1,1,0,0,4,1701,4,
316,11,2024,50,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,50,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,50,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,50,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,50,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,50,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,50,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,50,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,50,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,50,0,1,17,0,default,1,1,604000002,1,1,1,0,0,6,1702,1,"5 LOADS 10 BY 3 BY 5, 43200 TIMES 5 EQUALS 216000 INCHES CUBED, 9.8 CORD"
316,11,2024,50,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,51,0,1,17,0,default,1,1,601002000,1,1,1,1,1,4,1701,4,
316,11,2024,51,0,1,17,0,default,1,1,601016000,1,1,1,1,0,5,1701,1,HARD TO FIND HERE
316,11,2024,51,0,1,17,0,default,1,1,601007000,1,1,1,1,0,4,1701,1,
316,11,2024,51,0,1,17,0,default,1,1,601004000,1,1,1,1,0,4,1701,5,
316,11,2024,51,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,51,0,1,17,0,default,1,1,602031000,1,1,1,0,0,5,1701,1,HAND FULLS FOR BUG BITES
316,11,2024,51,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,51,0,1,17,0,default,1,1,602044000,1,1,1,1,1,4,1701,2,
316,11,2024,51,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,51,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,51,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,51,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,51,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,51,0,1,17,0,default,1,1,604000002,1,1,1,1,1,6,1702,5,
316,11,2024,51,0,1,17,0,default,1,1,604000000,1,1,1,0,0,6,1702,6.5,"ALDER FOR SMOKED SALMON, ONE ALDER TREE IN AK CAN GROW UP TO 50-60 FEET PLUS 16-20 INCHES DIAMETER. 16 TIMES 50 EQUALS 279.25 FEET CUBED TIMES THREE IS 837.75 FEET OR 6.5 CORDS."
316,11,2024,51,0,1,17,0,default,1,1,602006000,1,1,1,1,1,5,1701,8,
316,11,2024,51,0,1,17,0,default,1,1,602038000,1,1,1,1,0,4,1701,2,WILD ONIONS
316,11,2024,31,0,1,17,0,default,1,1,601002000,1,1,1,1,1,4,1701,40,
316,11,2024,31,0,1,17,0,default,1,1,601016000,1,1,1,0,0,4,1701,1,
316,11,2024,31,0,1,17,0,default,1,1,601007000,1,1,1,0,1,5,1701,1,
316,11,2024,31,0,1,17,0,default,1,1,601004000,1,1,1,0,0,4,1701,20,
316,11,2024,31,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,31,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,31,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,31,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,31,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,31,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,31,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,31,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,31,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,31,0,1,17,0,default,1,1,604000002,1,1,1,1,0,6,1702,-8,100% OF HOME IS HEATED BY WOOD
316,11,2024,31,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,52,0,1,17,0,default,1,1,601002000,1,1,1,0,0,4,1701,4,
316,11,2024,52,0,1,17,0,default,1,1,601016000,1,1,1,0,0,5,1701,2,
316,11,2024,52,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,52,0,1,17,0,default,1,1,601004000,1,1,1,0,0,4,1701,2,
316,11,2024,52,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,52,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,52,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,52,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,52,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,52,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,52,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,52,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,52,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,52,0,1,17,0,default,1,1,604000002,1,1,1,1,0,6,1702,-8,HE GATHERED FOR MULTIPLE PEOPLE SLED LOADS AND DIDN’T COUNT.
316,11,2024,52,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,53,0,1,17,0,default,1,1,601002000,1,1,1,1,0,4,1701,50,
316,11,2024,53,0,1,17,0,default,1,1,601016000,1,1,1,0,0,4,1701,4,
316,11,2024,53,0,1,17,0,default,1,1,601007000,1,0,0,0,1,4,1701,0,
316,11,2024,53,0,1,17,0,default,1,1,601004000,1,1,1,1,0,4,1701,30,
316,11,2024,53,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,53,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,53,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,53,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,53,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,53,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,53,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,53,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,53,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,53,0,1,17,0,default,1,1,604000002,1,1,1,0,1,6,1702,4,
316,11,2024,53,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,55,0,1,17,0,default,1,0,601002000,1,0,0,0,1,4,1701,0,
316,11,2024,55,0,1,17,0,default,1,0,601016000,0,0,0,0,0,4,1701,0,
316,11,2024,55,0,1,17,0,default,1,0,601007000,1,0,0,0,1,4,1701,0,
316,11,2024,55,0,1,17,0,default,1,0,601004000,0,0,0,0,0,4,1701,0,
316,11,2024,55,0,1,17,0,default,1,0,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,55,0,1,17,0,default,1,0,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,55,0,1,17,0,default,1,0,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,55,0,1,17,0,default,1,0,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,55,0,1,17,0,default,1,0,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,55,0,1,17,0,default,1,0,602009000,1,0,0,0,1,4,1701,0,
316,11,2024,55,0,1,17,0,default,1,0,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,55,0,1,17,0,default,1,0,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,55,0,1,17,0,default,1,0,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,55,0,1,17,0,default,1,0,604000002,1,0,0,0,1,6,1702,0,
316,11,2024,55,0,1,17,0,default,1,0,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,56,0,1,17,0,default,1,1,601002000,0,0,0,0,0,4,1701,0,
316,11,2024,56,0,1,17,0,default,1,1,601016000,0,0,0,0,0,4,1701,0,
316,11,2024,56,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,56,0,1,17,0,default,1,1,601004000,0,0,0,0,0,4,1701,0,
316,11,2024,56,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,56,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,56,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,56,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,56,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,56,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,56,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,56,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,56,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,56,0,1,17,0,default,1,1,604000002,1,1,1,0,0,6,1702,8,
316,11,2024,56,0,1,17,0,default,1,1,604000000,1,1,1,0,0,6,1702,0.00999999977648258,"CARVING WOOD BURLS, ONLY FOUND ONE."
316,11,2024,59,0,1,17,0,default,1,1,601002000,1,1,1,1,0,4,1701,4,
316,11,2024,59,0,1,17,0,default,1,1,601016000,1,1,1,1,0,4,1701,1,
316,11,2024,59,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,59,0,1,17,0,default,1,1,601004000,0,0,0,0,0,4,1701,0,
316,11,2024,59,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,59,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,59,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,59,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,59,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,59,0,1,17,0,default,1,1,602009000,1,1,1,0,0,5,1701,1,
316,11,2024,59,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,59,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,59,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,59,0,1,17,0,default,1,1,604000002,1,1,1,1,1,6,1702,5,
316,11,2024,59,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,60,0,1,17,0,default,1,1,601002000,1,0,0,0,1,4,1701,0,
316,11,2024,60,0,1,17,0,default,1,1,601016000,0,0,0,0,0,4,1701,0,
316,11,2024,60,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,60,0,1,17,0,default,1,1,601004000,0,0,0,0,0,4,1701,0,
316,11,2024,60,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,60,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,60,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,60,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,60,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,60,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,60,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,60,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,60,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,60,0,1,17,0,default,1,1,604000002,0,0,0,0,0,6,1702,0,
316,11,2024,60,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,61,0,1,17,0,default,1,1,601002000,1,1,1,1,0,4,1701,10,
316,11,2024,61,0,1,17,0,default,1,1,601016000,1,1,1,0,0,5,1701,1,
316,11,2024,61,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,61,0,1,17,0,default,1,1,601004000,1,1,1,1,0,4,1701,5,
316,11,2024,61,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,61,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,61,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,61,0,1,17,0,default,1,1,602044000,1,1,1,0,0,4,1701,2,
316,11,2024,61,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,61,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,61,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,61,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,61,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,61,0,1,17,0,default,1,1,604000002,1,1,1,0,0,6,1702,5,
316,11,2024,61,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,63,0,1,17,0,default,1,1,601002000,1,0,0,1,1,4,1701,0,
316,11,2024,63,0,1,17,0,default,1,1,601016000,1,0,0,1,1,4,1701,0,
316,11,2024,63,0,1,17,0,default,1,1,601007000,1,0,0,1,1,4,1701,0,
316,11,2024,63,0,1,17,0,default,1,1,601004000,1,0,0,1,1,4,1701,0,
316,11,2024,63,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,63,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,63,0,1,17,0,default,1,1,602028000,1,0,0,0,1,4,1701,0,
316,11,2024,63,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,63,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,63,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,63,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,63,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,63,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,63,0,1,17,0,default,1,1,604000002,1,0,0,0,1,6,1702,0,SPRUCE
316,11,2024,63,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,63,0,1,17,0,default,1,1,601018000,1,1,1,0,0,12,1701,2,HANDFULS
316,11,2024,63,0,1,17,0,default,1,1,601036000,1,1,1,1,0,12,1701,2,HANDFULS
316,11,2024,64,0,1,17,0,default,1,1,601002000,1,1,1,0,0,4,1701,2,
316,11,2024,64,0,1,17,0,default,1,1,601016000,1,1,1,0,0,4,1701,2,
316,11,2024,64,0,1,17,0,default,1,1,601007000,1,1,1,0,0,4,1701,2,
316,11,2024,64,0,1,17,0,default,1,1,601004000,0,0,0,0,0,4,1701,0,
316,11,2024,64,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,64,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,64,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,64,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,64,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,64,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,64,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,64,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,64,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,64,0,1,17,0,default,1,1,604000002,1,1,1,0,0,6,1702,-8,LOTS
316,11,2024,64,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,66,0,1,17,0,default,1,1,601002000,1,1,1,0,0,4,1701,5,
316,11,2024,66,0,1,17,0,default,1,1,601016000,0,0,0,0,0,4,1701,0,
316,11,2024,66,0,1,17,0,default,1,1,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,66,0,1,17,0,default,1,1,601004000,1,1,1,0,0,4,1701,5,
316,11,2024,66,0,1,17,0,default,1,1,601006000,0,0,0,0,0,4,1701,0,
316,11,2024,66,0,1,17,0,default,1,1,602031000,0,0,0,0,0,4,1701,0,
316,11,2024,66,0,1,17,0,default,1,1,602028000,0,0,0,0,0,4,1701,0,
316,11,2024,66,0,1,17,0,default,1,1,602044000,0,0,0,0,0,4,1701,0,
316,11,2024,66,0,1,17,0,default,1,1,602018000,0,0,0,0,0,4,1701,0,
316,11,2024,66,0,1,17,0,default,1,1,602009000,0,0,0,0,0,4,1701,0,
316,11,2024,66,0,1,17,0,default,1,1,602049000,0,0,0,0,0,4,1702,0,
316,11,2024,66,0,1,17,0,default,1,1,602051000,0,0,0,0,0,4,1702,0,
316,11,2024,66,0,1,17,0,default,1,1,602040000,0,0,0,0,0,4,1702,0,
316,11,2024,66,0,1,17,0,default,1,1,604000002,1,1,1,1,0,6,1702,-8,
316,11,2024,66,0,1,17,0,default,1,1,604000000,0,0,0,0,0,6,1702,0,
316,11,2024,67,0,1,17,0,default,1,0,601002000,1,0,0,0,1,4,1701,0,
316,11,2024,67,0,1,17,0,default,1,0,601016000,0,0,0,0,0,4,1701,0,
316,11,2024,67,0,1,17,0,default,1,0,601007000,0,0,0,0,0,4,1701,0,
316,11,2024,67,0,1,17,0,default,1,0,601004000,0,0,0,0,0,4,1701,0,
