projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,filterq,usuallyq,resource,used,attempt,harvestq,giveaway,received,units,harvJan,harvFeb,harvMar,harvApr,harvMay,harvJun,harvJul,harvAug,harvSep,harvOct,harvNov,harvDec,harvUnkn,amtFoodFur,displayGroup
316,11,2024,25,0,1,14,0,default,0,1,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,25,0,1,14,0,default,0,1,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,25,0,1,14,0,default,0,1,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,25,0,1,14,0,default,0,1,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,25,0,1,14,0,default,0,1,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,25,0,1,14,0,default,0,1,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,25,0,1,14,0,default,0,1,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,25,0,1,14,0,default,0,1,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,25,0,1,14,0,default,0,1,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,25,0,1,14,0,default,0,1,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,25,0,1,14,0,default,0,1,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,25,0,1,14,0,default,0,1,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,25,0,1,14,0,default,0,1,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,25,0,1,14,0,default,0,1,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,25,0,1,14,0,default,0,1,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,26,0,1,14,0,default,0,0,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,26,0,1,14,0,default,0,0,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,26,0,1,14,0,default,0,0,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,26,0,1,14,0,default,0,0,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,26,0,1,14,0,default,0,0,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,26,0,1,14,0,default,0,0,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,26,0,1,14,0,default,0,0,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,26,0,1,14,0,default,0,0,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,26,0,1,14,0,default,0,0,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,26,0,1,14,0,default,0,0,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,26,0,1,14,0,default,0,0,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,26,0,1,14,0,default,0,0,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,26,0,1,14,0,default,0,0,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,26,0,1,14,0,default,0,0,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,26,0,1,14,0,default,0,0,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,27,0,1,14,0,default,1,1,220200000,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1401
316,11,2024,27,0,1,14,0,default,1,1,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,27,0,1,14,0,default,1,1,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,27,0,1,14,0,default,1,1,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,27,0,1,14,0,default,1,1,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,27,0,1,14,0,default,1,1,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,27,0,1,14,0,default,1,1,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,27,0,1,14,0,default,1,1,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,27,0,1,14,0,default,1,1,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,27,0,1,14,0,default,1,1,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,27,0,1,14,0,default,1,1,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,27,0,1,14,0,default,1,1,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,27,0,1,14,0,default,1,1,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,27,0,1,14,0,default,1,1,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,27,0,1,14,0,default,1,1,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,43,0,1,14,0,default,0,0,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,43,0,1,14,0,default,0,0,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,43,0,1,14,0,default,0,0,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,43,0,1,14,0,default,0,0,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,43,0,1,14,0,default,0,0,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,43,0,1,14,0,default,0,0,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,43,0,1,14,0,default,0,0,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,43,0,1,14,0,default,0,0,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,43,0,1,14,0,default,0,0,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,43,0,1,14,0,default,0,0,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,43,0,1,14,0,default,0,0,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,43,0,1,14,0,default,0,0,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,43,0,1,14,0,default,0,0,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,43,0,1,14,0,default,0,0,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,43,0,1,14,0,default,0,0,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,33,0,1,14,0,default,0,0,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,33,0,1,14,0,default,0,0,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,33,0,1,14,0,default,0,0,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,33,0,1,14,0,default,0,0,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,33,0,1,14,0,default,0,0,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,33,0,1,14,0,default,0,0,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,33,0,1,14,0,default,0,0,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,33,0,1,14,0,default,0,0,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,33,0,1,14,0,default,0,0,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,33,0,1,14,0,default,0,0,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,33,0,1,14,0,default,0,0,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,33,0,1,14,0,default,0,0,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,33,0,1,14,0,default,0,0,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,33,0,1,14,0,default,0,0,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,33,0,1,14,0,default,0,0,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,28,0,1,14,0,default,0,0,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,28,0,1,14,0,default,0,0,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,28,0,1,14,0,default,0,0,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,28,0,1,14,0,default,0,0,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,28,0,1,14,0,default,0,0,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,28,0,1,14,0,default,0,0,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,28,0,1,14,0,default,0,0,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,28,0,1,14,0,default,0,0,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,28,0,1,14,0,default,0,0,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,28,0,1,14,0,default,0,0,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,28,0,1,14,0,default,0,0,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,28,0,1,14,0,default,0,0,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,28,0,1,14,0,default,0,0,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,28,0,1,14,0,default,0,0,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,28,0,1,14,0,default,0,0,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,34,0,1,14,0,default,0,0,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,34,0,1,14,0,default,0,0,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,34,0,1,14,0,default,0,0,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,34,0,1,14,0,default,0,0,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,34,0,1,14,0,default,0,0,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,34,0,1,14,0,default,0,0,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,34,0,1,14,0,default,0,0,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,34,0,1,14,0,default,0,0,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,34,0,1,14,0,default,0,0,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,34,0,1,14,0,default,0,0,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,34,0,1,14,0,default,0,0,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,34,0,1,14,0,default,0,0,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,34,0,1,14,0,default,0,0,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,34,0,1,14,0,default,0,0,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,34,0,1,14,0,default,0,0,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,29,0,1,14,0,default,0,0,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,29,0,1,14,0,default,0,0,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,29,0,1,14,0,default,0,0,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,29,0,1,14,0,default,0,0,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,29,0,1,14,0,default,0,0,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,29,0,1,14,0,default,0,0,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,29,0,1,14,0,default,0,0,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,29,0,1,14,0,default,0,0,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,29,0,1,14,0,default,0,0,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,29,0,1,14,0,default,0,0,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,29,0,1,14,0,default,0,0,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,29,0,1,14,0,default,0,0,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,29,0,1,14,0,default,0,0,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,29,0,1,14,0,default,0,0,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,29,0,1,14,0,default,0,0,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,36,0,1,14,0,default,0,0,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,36,0,1,14,0,default,0,0,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,36,0,1,14,0,default,0,0,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,36,0,1,14,0,default,0,0,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,36,0,1,14,0,default,0,0,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,36,0,1,14,0,default,0,0,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,36,0,1,14,0,default,0,0,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,36,0,1,14,0,default,0,0,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,36,0,1,14,0,default,0,0,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,36,0,1,14,0,default,0,0,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,36,0,1,14,0,default,0,0,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,36,0,1,14,0,default,0,0,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,36,0,1,14,0,default,0,0,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,36,0,1,14,0,default,0,0,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,36,0,1,14,0,default,0,0,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,37,0,1,14,0,default,0,0,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,37,0,1,14,0,default,0,0,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,37,0,1,14,0,default,0,0,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,37,0,1,14,0,default,0,0,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,37,0,1,14,0,default,0,0,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,37,0,1,14,0,default,0,0,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,37,0,1,14,0,default,0,0,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,37,0,1,14,0,default,0,0,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,37,0,1,14,0,default,0,0,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,37,0,1,14,0,default,0,0,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,37,0,1,14,0,default,0,0,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,37,0,1,14,0,default,0,0,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,37,0,1,14,0,default,0,0,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,37,0,1,14,0,default,0,0,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,37,0,1,14,0,default,0,0,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,47,0,1,14,0,default,0,0,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,47,0,1,14,0,default,0,0,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,47,0,1,14,0,default,0,0,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,47,0,1,14,0,default,0,0,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,47,0,1,14,0,default,0,0,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,47,0,1,14,0,default,0,0,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,47,0,1,14,0,default,0,0,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,47,0,1,14,0,default,0,0,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,47,0,1,14,0,default,0,0,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,47,0,1,14,0,default,0,0,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,47,0,1,14,0,default,0,0,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,47,0,1,14,0,default,0,0,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,47,0,1,14,0,default,0,0,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,47,0,1,14,0,default,0,0,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,47,0,1,14,0,default,0,0,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,48,0,1,14,0,default,0,0,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,48,0,1,14,0,default,0,0,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,48,0,1,14,0,default,0,0,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,48,0,1,14,0,default,0,0,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,48,0,1,14,0,default,0,0,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,48,0,1,14,0,default,0,0,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,48,0,1,14,0,default,0,0,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,48,0,1,14,0,default,0,0,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,48,0,1,14,0,default,0,0,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,48,0,1,14,0,default,0,0,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,48,0,1,14,0,default,0,0,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,48,0,1,14,0,default,0,0,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,48,0,1,14,0,default,0,0,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,48,0,1,14,0,default,0,0,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,48,0,1,14,0,default,0,0,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,30,0,1,14,0,default,0,0,220200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,30,0,1,14,0,default,0,0,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,30,0,1,14,0,default,0,0,221004000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,30,0,1,14,0,default,0,0,221002000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,30,0,1,14,0,default,0,0,222600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,30,0,1,14,0,default,0,0,221800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,30,0,1,14,0,default,0,0,222802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,30,0,1,14,0,default,0,0,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,30,0,1,14,0,default,0,0,221200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,30,0,1,14,0,default,0,0,222200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
316,11,2024,30,0,1,14,0,default,0,0,223200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,30,0,1,14,0,default,0,0,223400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,30,0,1,14,0,default,0,0,221600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,30,0,1,14,0,default,0,0,220804000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,30,0,1,14,0,default,0,0,220802000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402
316,11,2024,50,0,1,14,0,default,1,1,220200000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1401
316,11,2024,50,0,1,14,0,default,1,1,222400000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
