projID,communty,studyear,HHID,strata,version,recordTypeCD,subRecordCD,subRecordDesc,otherIncomeYN,pfdOrNatCorpYN,displayGroup,incReceived,incsrce,amount
316,11,2024,37,0,1,24,0,default,0,1,2402,0,9,0
316,11,2024,37,0,1,24,0,default,0,1,2402,0,6,0
316,11,2024,37,0,1,24,0,default,0,1,2403,0,2,0
316,11,2024,37,0,1,24,0,default,0,1,2403,0,15,0
316,11,2024,37,0,1,24,0,default,0,1,2403,0,41,0
316,11,2024,37,0,1,24,0,default,0,1,2403,0,49,0
316,11,2024,37,0,1,24,0,default,0,1,2403,0,50,0
316,11,2024,37,0,1,24,0,default,0,1,2403,0,33,0
316,11,2024,47,0,1,24,0,default,1,1,2401,0,32,0
316,11,2024,47,0,1,24,0,default,1,1,2401,1,13,6830
316,11,2024,47,0,1,24,0,default,1,1,2402,0,12,0
316,11,2024,47,0,1,24,0,default,1,1,2402,0,8,0
316,11,2024,47,0,1,24,0,default,1,1,2402,0,7,0
316,11,2024,47,0,1,24,0,default,1,1,2402,0,5,0
316,11,2024,47,0,1,24,0,default,1,1,2402,0,31,0
316,11,2024,47,0,1,24,0,default,1,1,2402,0,35,0
316,11,2024,47,0,1,24,0,default,1,1,2402,0,11,0
316,11,2024,47,0,1,24,0,default,1,1,2402,0,3,0
316,11,2024,47,0,1,24,0,default,1,1,2402,0,10,0
316,11,2024,47,0,1,24,0,default,1,1,2402,1,9,2000
316,11,2024,47,0,1,24,0,default,1,1,2402,0,6,0
316,11,2024,47,0,1,24,0,default,1,1,2403,0,2,0
316,11,2024,47,0,1,24,0,default,1,1,2403,0,15,0
316,11,2024,47,0,1,24,0,default,1,1,2403,0,41,0
316,11,2024,47,0,1,24,0,default,1,1,2403,1,49,200
316,11,2024,47,0,1,24,0,default,1,1,2403,0,50,0
316,11,2024,47,0,1,24,0,default,1,1,2403,0,33,0
316,11,2024,48,0,1,24,0,default,1,1,2401,0,32,0
316,11,2024,48,0,1,24,0,default,1,1,2401,1,13,6526
316,11,2024,48,0,1,24,0,default,1,1,2402,0,12,0
316,11,2024,48,0,1,24,0,default,1,1,2402,0,8,0
316,11,2024,48,0,1,24,0,default,1,1,2402,1,7,10800
316,11,2024,48,0,1,24,0,default,1,1,2402,1,5,8400
316,11,2024,48,0,1,24,0,default,1,1,2402,0,31,0
316,11,2024,48,0,1,24,0,default,1,1,2402,0,35,0
316,11,2024,48,0,1,24,0,default,1,1,2402,0,11,0
316,11,2024,48,0,1,24,0,default,1,1,2402,0,3,0
316,11,2024,48,0,1,24,0,default,1,1,2402,0,10,0
316,11,2024,48,0,1,24,0,default,1,1,2402,1,9,6000
316,11,2024,48,0,1,24,0,default,1,1,2402,0,6,0
316,11,2024,48,0,1,24,0,default,1,1,2403,0,2,0
316,11,2024,48,0,1,24,0,default,1,1,2403,0,15,0
316,11,2024,48,0,1,24,0,default,1,1,2403,0,41,0
316,11,2024,48,0,1,24,0,default,1,1,2403,0,49,0
316,11,2024,48,0,1,24,0,default,1,1,2403,0,50,0
316,11,2024,48,0,1,24,0,default,1,1,2403,0,33,0
316,11,2024,30,0,1,24,0,default,1,1,2401,0,32,0
316,11,2024,30,0,1,24,0,default,1,1,2401,1,13,7164
316,11,2024,30,0,1,24,0,default,1,1,2402,0,12,0
316,11,2024,30,0,1,24,0,default,1,1,2402,0,8,0
316,11,2024,30,0,1,24,0,default,1,1,2402,0,7,0
316,11,2024,30,0,1,24,0,default,1,1,2402,0,5,0
316,11,2024,30,0,1,24,0,default,1,1,2402,0,31,0
316,11,2024,30,0,1,24,0,default,1,1,2402,0,35,0
316,11,2024,30,0,1,24,0,default,1,1,2402,1,11,7800
316,11,2024,30,0,1,24,0,default,1,1,2402,0,3,0
316,11,2024,30,0,1,24,0,default,1,1,2402,0,10,0
316,11,2024,30,0,1,24,0,default,1,1,2402,0,9,0
316,11,2024,30,0,1,24,0,default,1,1,2402,0,6,0
316,11,2024,30,0,1,24,0,default,1,1,2403,0,2,0
316,11,2024,30,0,1,24,0,default,1,1,2403,0,15,0
316,11,2024,30,0,1,24,0,default,1,1,2403,0,41,0
316,11,2024,30,0,1,24,0,default,1,1,2403,0,49,0
316,11,2024,30,0,1,24,0,default,1,1,2403,0,50,0
316,11,2024,30,0,1,24,0,default,1,1,2403,0,33,0
316,11,2024,50,0,1,24,0,default,0,1,2401,1,32,15318
316,11,2024,50,0,1,24,0,default,0,1,2401,1,13,7313
316,11,2024,50,0,1,24,0,default,0,1,2402,0,12,0
316,11,2024,50,0,1,24,0,default,0,1,2402,0,8,0
316,11,2024,50,0,1,24,0,default,0,1,2402,0,7,0
316,11,2024,50,0,1,24,0,default,0,1,2402,0,5,0
316,11,2024,50,0,1,24,0,default,0,1,2402,0,31,0
316,11,2024,50,0,1,24,0,default,0,1,2402,0,35,0
316,11,2024,50,0,1,24,0,default,0,1,2402,0,11,0
316,11,2024,50,0,1,24,0,default,0,1,2402,0,3,0
316,11,2024,50,0,1,24,0,default,0,1,2402,0,10,0
316,11,2024,50,0,1,24,0,default,0,1,2402,0,9,0
316,11,2024,50,0,1,24,0,default,0,1,2402,0,6,0
316,11,2024,50,0,1,24,0,default,0,1,2403,0,2,0
316,11,2024,50,0,1,24,0,default,0,1,2403,0,15,0
316,11,2024,50,0,1,24,0,default,0,1,2403,0,41,0
316,11,2024,50,0,1,24,0,default,0,1,2403,0,49,0
316,11,2024,50,0,1,24,0,default,0,1,2403,0,50,0
316,11,2024,50,0,1,24,0,default,0,1,2403,0,33,0
316,11,2024,51,0,1,24,0,default,0,1,2401,1,32,10212
316,11,2024,51,0,1,24,0,default,0,1,2401,1,13,15809
316,11,2024,51,0,1,24,0,default,0,1,2402,0,12,0
316,11,2024,51,0,1,24,0,default,0,1,2402,0,8,0
316,11,2024,51,0,1,24,0,default,0,1,2402,0,7,0
316,11,2024,51,0,1,24,0,default,0,1,2402,0,5,0
316,11,2024,51,0,1,24,0,default,0,1,2402,0,31,0
316,11,2024,51,0,1,24,0,default,0,1,2402,0,35,0
316,11,2024,51,0,1,24,0,default,0,1,2402,0,11,0
316,11,2024,51,0,1,24,0,default,0,1,2402,0,3,0
316,11,2024,51,0,1,24,0,default,0,1,2402,0,10,0
316,11,2024,51,0,1,24,0,default,0,1,2402,0,9,0
316,11,2024,51,0,1,24,0,default,0,1,2402,0,6,0
316,11,2024,51,0,1,24,0,default,0,1,2403,0,2,0
316,11,2024,51,0,1,24,0,default,0,1,2403,0,15,0
316,11,2024,51,0,1,24,0,default,0,1,2403,0,41,0
316,11,2024,51,0,1,24,0,default,0,1,2403,0,49,0
316,11,2024,51,0,1,24,0,default,0,1,2403,0,50,0
316,11,2024,51,0,1,24,0,default,0,1,2403,0,33,0
316,11,2024,31,0,1,24,0,default,0,1,2401,1,32,5106
316,11,2024,31,0,1,24,0,default,0,1,2401,1,13,-8
316,11,2024,31,0,1,24,0,default,0,1,2402,0,12,0
316,11,2024,31,0,1,24,0,default,0,1,2402,0,8,0
316,11,2024,31,0,1,24,0,default,0,1,2402,0,7,0
316,11,2024,31,0,1,24,0,default,0,1,2402,0,5,0
316,11,2024,31,0,1,24,0,default,0,1,2402,0,31,0
316,11,2024,31,0,1,24,0,default,0,1,2402,0,35,0
316,11,2024,31,0,1,24,0,default,0,1,2402,0,11,0
316,11,2024,31,0,1,24,0,default,0,1,2402,0,3,0
316,11,2024,31,0,1,24,0,default,0,1,2402,0,10,0
316,11,2024,31,0,1,24,0,default,0,1,2402,0,9,0
316,11,2024,31,0,1,24,0,default,0,1,2402,0,6,0
316,11,2024,31,0,1,24,0,default,0,1,2403,0,2,0
316,11,2024,31,0,1,24,0,default,0,1,2403,0,15,0
316,11,2024,31,0,1,24,0,default,0,1,2403,0,41,0
316,11,2024,31,0,1,24,0,default,0,1,2403,0,49,0
316,11,2024,31,0,1,24,0,default,0,1,2403,0,50,0
316,11,2024,31,0,1,24,0,default,0,1,2403,0,33,0
316,11,2024,52,0,1,24,0,default,1,1,2401,1,32,6808
316,11,2024,52,0,1,24,0,default,1,1,2401,1,13,7737
316,11,2024,52,0,1,24,0,default,1,1,2402,0,12,0
316,11,2024,52,0,1,24,0,default,1,1,2402,0,8,0
316,11,2024,52,0,1,24,0,default,1,1,2402,0,7,0
316,11,2024,52,0,1,24,0,default,1,1,2402,0,5,0
316,11,2024,52,0,1,24,0,default,1,1,2402,0,31,0
316,11,2024,52,0,1,24,0,default,1,1,2402,0,35,0
316,11,2024,52,0,1,24,0,default,1,1,2402,1,11,21000
316,11,2024,52,0,1,24,0,default,1,1,2402,0,3,0
316,11,2024,52,0,1,24,0,default,1,1,2402,0,10,0
316,11,2024,52,0,1,24,0,default,1,1,2402,0,9,0
316,11,2024,52,0,1,24,0,default,1,1,2402,0,6,0
316,11,2024,52,0,1,24,0,default,1,1,2403,0,2,0
316,11,2024,52,0,1,24,0,default,1,1,2403,0,15,0
316,11,2024,52,0,1,24,0,default,1,1,2403,0,41,0
316,11,2024,52,0,1,24,0,default,1,1,2403,0,49,0
316,11,2024,52,0,1,24,0,default,1,1,2403,0,50,0
316,11,2024,52,0,1,24,0,default,1,1,2403,0,33,0
316,11,2024,53,0,1,24,0,default,0,1,2401,1,32,5106
316,11,2024,53,0,1,24,0,default,0,1,2401,1,13,16078
316,11,2024,53,0,1,24,0,default,0,1,2402,0,12,0
316,11,2024,53,0,1,24,0,default,0,1,2402,0,8,0
316,11,2024,53,0,1,24,0,default,0,1,2402,0,7,0
316,11,2024,53,0,1,24,0,default,0,1,2402,0,5,0
316,11,2024,53,0,1,24,0,default,0,1,2402,0,31,0
316,11,2024,53,0,1,24,0,default,0,1,2402,0,35,0
316,11,2024,53,0,1,24,0,default,0,1,2402,0,11,0
316,11,2024,53,0,1,24,0,default,0,1,2402,0,3,0
316,11,2024,53,0,1,24,0,default,0,1,2402,0,10,0
316,11,2024,53,0,1,24,0,default,0,1,2402,0,9,0
316,11,2024,53,0,1,24,0,default,0,1,2402,0,6,0
316,11,2024,53,0,1,24,0,default,0,1,2403,0,2,0
316,11,2024,53,0,1,24,0,default,0,1,2403,0,15,0
316,11,2024,53,0,1,24,0,default,0,1,2403,0,41,0
316,11,2024,53,0,1,24,0,default,0,1,2403,0,49,0
316,11,2024,53,0,1,24,0,default,0,1,2403,0,50,0
316,11,2024,53,0,1,24,0,default,0,1,2403,0,33,0
316,11,2024,55,0,1,24,0,default,1,1,2401,1,32,1702
316,11,2024,55,0,1,24,0,default,1,1,2401,1,13,6526
316,11,2024,55,0,1,24,0,default,1,1,2402,0,12,0
316,11,2024,55,0,1,24,0,default,1,1,2402,0,8,0
316,11,2024,55,0,1,24,0,default,1,1,2402,1,7,-7
316,11,2024,55,0,1,24,0,default,1,1,2402,0,5,0
316,11,2024,55,0,1,24,0,default,1,1,2402,0,31,0
316,11,2024,55,0,1,24,0,default,1,1,2402,0,35,0
316,11,2024,55,0,1,24,0,default,1,1,2402,0,11,0
316,11,2024,55,0,1,24,0,default,1,1,2402,0,3,0
316,11,2024,55,0,1,24,0,default,1,1,2402,0,10,0
316,11,2024,55,0,1,24,0,default,1,1,2402,0,9,0
316,11,2024,55,0,1,24,0,default,1,1,2402,0,6,0
316,11,2024,55,0,1,24,0,default,1,1,2403,0,2,0
316,11,2024,55,0,1,24,0,default,1,1,2403,0,15,0
316,11,2024,55,0,1,24,0,default,1,1,2403,0,41,0
316,11,2024,55,0,1,24,0,default,1,1,2403,0,49,0
316,11,2024,55,0,1,24,0,default,1,1,2403,0,50,0
316,11,2024,55,0,1,24,0,default,1,1,2403,0,33,0
316,11,2024,56,0,1,24,0,default,1,1,2401,0,32,0
316,11,2024,56,0,1,24,0,default,1,1,2401,1,13,2388
316,11,2024,56,0,1,24,0,default,1,1,2402,0,12,0
316,11,2024,56,0,1,24,0,default,1,1,2402,0,8,0
316,11,2024,56,0,1,24,0,default,1,1,2402,0,7,0
316,11,2024,56,0,1,24,0,default,1,1,2402,0,5,0
316,11,2024,56,0,1,24,0,default,1,1,2402,0,31,0
316,11,2024,56,0,1,24,0,default,1,1,2402,0,35,0
316,11,2024,56,0,1,24,0,default,1,1,2402,1,11,3600
316,11,2024,56,0,1,24,0,default,1,1,2402,0,3,0
316,11,2024,56,0,1,24,0,default,1,1,2402,0,10,0
316,11,2024,56,0,1,24,0,default,1,1,2402,1,9,6000
316,11,2024,56,0,1,24,0,default,1,1,2402,0,6,0
316,11,2024,56,0,1,24,0,default,1,1,2403,0,2,0
316,11,2024,56,0,1,24,0,default,1,1,2403,0,15,0
316,11,2024,56,0,1,24,0,default,1,1,2403,0,41,0
316,11,2024,56,0,1,24,0,default,1,1,2403,0,49,0
316,11,2024,56,0,1,24,0,default,1,1,2403,0,50,0
316,11,2024,56,0,1,24,0,default,1,1,2403,0,33,0
316,11,2024,59,0,1,24,0,default,0,1,2401,1,32,1702
316,11,2024,59,0,1,24,0,default,0,1,2401,1,13,2388
316,11,2024,59,0,1,24,0,default,0,1,2402,0,12,0
316,11,2024,59,0,1,24,0,default,0,1,2402,0,8,0
316,11,2024,59,0,1,24,0,default,0,1,2402,0,7,0
316,11,2024,59,0,1,24,0,default,0,1,2402,0,5,0
316,11,2024,59,0,1,24,0,default,0,1,2402,0,31,0
316,11,2024,59,0,1,24,0,default,0,1,2402,0,35,0
316,11,2024,59,0,1,24,0,default,0,1,2402,0,11,0
316,11,2024,59,0,1,24,0,default,0,1,2402,0,3,0
316,11,2024,59,0,1,24,0,default,0,1,2402,0,10,0
316,11,2024,59,0,1,24,0,default,0,1,2402,0,9,0
316,11,2024,59,0,1,24,0,default,0,1,2402,0,6,0
316,11,2024,59,0,1,24,0,default,0,1,2403,0,2,0
316,11,2024,59,0,1,24,0,default,0,1,2403,0,15,0
316,11,2024,59,0,1,24,0,default,0,1,2403,0,41,0
316,11,2024,59,0,1,24,0,default,0,1,2403,0,49,0
316,11,2024,59,0,1,24,0,default,0,1,2403,0,50,0
316,11,2024,59,0,1,24,0,default,0,1,2403,0,33,0
316,11,2024,60,0,1,24,0,default,1,1,2401,1,32,6808
316,11,2024,60,0,1,24,0,default,1,1,2401,1,13,11940
316,11,2024,60,0,1,24,0,default,1,1,2402,0,12,0
316,11,2024,60,0,1,24,0,default,1,1,2402,0,8,0
316,11,2024,60,0,1,24,0,default,1,1,2402,0,7,0
316,11,2024,60,0,1,24,0,default,1,1,2402,0,5,0
316,11,2024,60,0,1,24,0,default,1,1,2402,0,31,0
316,11,2024,60,0,1,24,0,default,1,1,2402,0,35,0
316,11,2024,60,0,1,24,0,default,1,1,2402,1,11,22800
316,11,2024,60,0,1,24,0,default,1,1,2402,0,3,0
316,11,2024,60,0,1,24,0,default,1,1,2402,0,10,0
316,11,2024,60,0,1,24,0,default,1,1,2402,1,9,3000
316,11,2024,60,0,1,24,0,default,1,1,2402,0,6,0
316,11,2024,60,0,1,24,0,default,1,1,2403,0,2,0
316,11,2024,60,0,1,24,0,default,1,1,2403,0,15,0
316,11,2024,60,0,1,24,0,default,1,1,2403,0,41,0
316,11,2024,60,0,1,24,0,default,1,1,2403,0,49,0
316,11,2024,60,0,1,24,0,default,1,1,2403,0,50,0
316,11,2024,60,0,1,24,0,default,1,1,2403,0,33,0
316,11,2024,61,0,1,24,0,default,1,1,2401,1,32,10212
316,11,2024,61,0,1,24,0,default,1,1,2401,1,13,-8
316,11,2024,61,0,1,24,0,default,1,1,2402,0,12,0
316,11,2024,61,0,1,24,0,default,1,1,2402,0,8,0
316,11,2024,61,0,1,24,0,default,1,1,2402,0,7,0
316,11,2024,61,0,1,24,0,default,1,1,2402,0,5,0
316,11,2024,61,0,1,24,0,default,1,1,2402,0,31,0
316,11,2024,61,0,1,24,0,default,1,1,2402,0,35,0
316,11,2024,61,0,1,24,0,default,1,1,2402,1,11,20400
316,11,2024,61,0,1,24,0,default,1,1,2402,0,3,0
316,11,2024,61,0,1,24,0,default,1,1,2402,0,10,0
316,11,2024,61,0,1,24,0,default,1,1,2402,0,9,0
316,11,2024,61,0,1,24,0,default,1,1,2402,0,6,0
316,11,2024,61,0,1,24,0,default,1,1,2403,0,2,0
316,11,2024,61,0,1,24,0,default,1,1,2403,1,15,-8
316,11,2024,61,0,1,24,0,default,1,1,2403,0,41,0
316,11,2024,61,0,1,24,0,default,1,1,2403,0,49,0
316,11,2024,61,0,1,24,0,default,1,1,2403,1,50,2400
316,11,2024,61,0,1,24,0,default,1,1,2403,0,33,0
316,11,2024,63,0,1,24,0,default,1,1,2401,1,32,3404
316,11,2024,63,0,1,24,0,default,1,1,2401,1,13,6526
316,11,2024,63,0,1,24,0,default,1,1,2402,0,12,0
316,11,2024,63,0,1,24,0,default,1,1,2402,0,8,0
316,11,2024,63,0,1,24,0,default,1,1,2402,1,7,16224
316,11,2024,63,0,1,24,0,default,1,1,2402,1,5,7780
316,11,2024,63,0,1,24,0,default,1,1,2402,0,31,0
316,11,2024,63,0,1,24,0,default,1,1,2402,0,35,0
316,11,2024,63,0,1,24,0,default,1,1,2402,0,11,0
316,11,2024,63,0,1,24,0,default,1,1,2402,0,3,0
316,11,2024,63,0,1,24,0,default,1,1,2402,0,10,0
316,11,2024,63,0,1,24,0,default,1,1,2402,0,9,0
316,11,2024,63,0,1,24,0,default,1,1,2402,0,6,0
316,11,2024,63,0,1,24,0,default,1,1,2403,0,2,0
316,11,2024,63,0,1,24,0,default,1,1,2403,0,15,0
316,11,2024,63,0,1,24,0,default,1,1,2403,0,41,0
316,11,2024,63,0,1,24,0,default,1,1,2403,0,49,0
316,11,2024,63,0,1,24,0,default,1,1,2403,0,50,0
316,11,2024,63,0,1,24,0,default,1,1,2403,0,33,0
316,11,2024,64,0,1,24,0,default,0,1,2401,1,32,3404
316,11,2024,64,0,1,24,0,default,0,1,2401,1,13,3734
316,11,2024,64,0,1,24,0,default,0,1,2402,0,12,0
316,11,2024,64,0,1,24,0,default,0,1,2402,0,8,0
316,11,2024,64,0,1,24,0,default,0,1,2402,0,7,0
316,11,2024,64,0,1,24,0,default,0,1,2402,0,5,0
316,11,2024,64,0,1,24,0,default,0,1,2402,0,31,0
316,11,2024,64,0,1,24,0,default,0,1,2402,0,35,0
316,11,2024,64,0,1,24,0,default,0,1,2402,0,11,0
316,11,2024,64,0,1,24,0,default,0,1,2402,0,3,0
316,11,2024,64,0,1,24,0,default,0,1,2402,0,10,0
316,11,2024,64,0,1,24,0,default,0,1,2402,0,9,0
316,11,2024,64,0,1,24,0,default,0,1,2402,0,6,0
316,11,2024,64,0,1,24,0,default,0,1,2403,0,2,0
316,11,2024,64,0,1,24,0,default,0,1,2403,0,15,0
316,11,2024,64,0,1,24,0,default,0,1,2403,0,41,0
316,11,2024,64,0,1,24,0,default,0,1,2403,0,49,0
316,11,2024,64,0,1,24,0,default,0,1,2403,0,50,0
316,11,2024,64,0,1,24,0,default,0,1,2403,0,33,0
316,11,2024,66,0,1,24,0,default,-7,-7,2401,0,32,0
316,11,2024,66,0,1,24,0,default,-7,-7,2401,0,13,0
316,11,2024,66,0,1,24,0,default,-7,-7,2402,0,12,0
316,11,2024,66,0,1,24,0,default,-7,-7,2402,0,8,0
316,11,2024,66,0,1,24,0,default,-7,-7,2402,0,7,0
316,11,2024,66,0,1,24,0,default,-7,-7,2402,0,5,0
316,11,2024,66,0,1,24,0,default,-7,-7,2402,0,31,0
316,11,2024,66,0,1,24,0,default,-7,-7,2402,0,35,0
316,11,2024,66,0,1,24,0,default,-7,-7,2402,0,11,0
316,11,2024,66,0,1,24,0,default,-7,-7,2402,0,3,0
316,11,2024,66,0,1,24,0,default,-7,-7,2402,0,10,0
316,11,2024,66,0,1,24,0,default,-7,-7,2402,0,9,0
316,11,2024,66,0,1,24,0,default,-7,-7,2402,0,6,0
316,11,2024,66,0,1,24,0,default,-7,-7,2403,0,2,0
316,11,2024,66,0,1,24,0,default,-7,-7,2403,0,15,0
316,11,2024,66,0,1,24,0,default,-7,-7,2403,0,41,0
316,11,2024,66,0,1,24,0,default,-7,-7,2403,0,49,0
316,11,2024,66,0,1,24,0,default,-7,-7,2403,0,50,0
316,11,2024,66,0,1,24,0,default,-7,-7,2403,0,33,0
316,11,2024,67,0,1,24,0,default,0,1,2401,1,32,1702
316,11,2024,67,0,1,24,0,default,0,1,2401,1,13,2866
316,11,2024,67,0,1,24,0,default,0,1,2402,0,12,0
316,11,2024,67,0,1,24,0,default,0,1,2402,0,8,0
316,11,2024,67,0,1,24,0,default,0,1,2402,0,7,0
316,11,2024,67,0,1,24,0,default,0,1,2402,0,5,0
316,11,2024,67,0,1,24,0,default,0,1,2402,0,31,0
316,11,2024,67,0,1,24,0,default,0,1,2402,0,35,0
316,11,2024,67,0,1,24,0,default,0,1,2402,0,11,0
316,11,2024,67,0,1,24,0,default,0,1,2402,0,3,0
316,11,2024,67,0,1,24,0,default,0,1,2402,0,10,0
316,11,2024,67,0,1,24,0,default,0,1,2402,0,9,0
316,11,2024,67,0,1,24,0,default,0,1,2402,0,6,0
316,11,2024,67,0,1,24,0,default,0,1,2403,0,2,0
316,11,2024,67,0,1,24,0,default,0,1,2403,0,15,0
316,11,2024,67,0,1,24,0,default,0,1,2403,0,41,0
316,11,2024,67,0,1,24,0,default,0,1,2403,0,49,0
316,11,2024,67,0,1,24,0,default,0,1,2403,0,50,0
316,11,2024,67,0,1,24,0,default,0,1,2403,0,33,0
316,11,2024,68,0,1,24,0,default,0,1,2401,1,32,6808
316,11,2024,68,0,1,24,0,default,0,1,2401,1,13,9934
316,11,2024,68,0,1,24,0,default,0,1,2402,0,12,0
316,11,2024,68,0,1,24,0,default,0,1,2402,0,8,0
316,11,2024,68,0,1,24,0,default,0,1,2402,0,7,0
316,11,2024,68,0,1,24,0,default,0,1,2402,0,5,0
316,11,2024,68,0,1,24,0,default,0,1,2402,0,31,0
316,11,2024,68,0,1,24,0,default,0,1,2402,0,35,0
316,11,2024,68,0,1,24,0,default,0,1,2402,0,11,0
316,11,2024,68,0,1,24,0,default,0,1,2402,0,3,0
316,11,2024,68,0,1,24,0,default,0,1,2402,0,10,0
316,11,2024,68,0,1,24,0,default,0,1,2402,0,9,0
316,11,2024,68,0,1,24,0,default,0,1,2402,0,6,0
316,11,2024,68,0,1,24,0,default,0,1,2403,0,2,0
316,11,2024,68,0,1,24,0,default,0,1,2403,0,15,0
316,11,2024,68,0,1,24,0,default,0,1,2403,0,41,0
316,11,2024,68,0,1,24,0,default,0,1,2403,0,49,0
316,11,2024,68,0,1,24,0,default,0,1,2403,0,50,0
316,11,2024,68,0,1,24,0,default,0,1,2403,0,33,0
316,11,2024,69,0,1,24,0,default,0,0,2401,0,32,0
316,11,2024,69,0,1,24,0,default,0,0,2401,0,13,0
316,11,2024,69,0,1,24,0,default,0,0,2402,0,12,0
316,11,2024,69,0,1,24,0,default,0,0,2402,0,8,0
316,11,2024,69,0,1,24,0,default,0,0,2402,0,7,0
316,11,2024,69,0,1,24,0,default,0,0,2402,0,5,0
316,11,2024,69,0,1,24,0,default,0,0,2402,0,31,0
316,11,2024,69,0,1,24,0,default,0,0,2402,0,35,0
316,11,2024,69,0,1,24,0,default,0,0,2402,0,11,0
316,11,2024,69,0,1,24,0,default,0,0,2402,0,3,0
316,11,2024,69,0,1,24,0,default,0,0,2402,0,10,0
316,11,2024,69,0,1,24,0,default,0,0,2402,0,9,0
316,11,2024,69,0,1,24,0,default,0,0,2402,0,6,0
316,11,2024,69,0,1,24,0,default,0,0,2403,0,2,0
316,11,2024,69,0,1,24,0,default,0,0,2403,0,15,0
316,11,2024,69,0,1,24,0,default,0,0,2403,0,41,0
316,11,2024,69,0,1,24,0,default,0,0,2403,0,49,0
316,11,2024,69,0,1,24,0,default,0,0,2403,0,50,0
316,11,2024,69,0,1,24,0,default,0,0,2403,0,33,0
316,11,2024,70,0,1,24,0,default,0,0,2401,0,32,0
316,11,2024,70,0,1,24,0,default,0,0,2401,0,13,0
316,11,2024,70,0,1,24,0,default,0,0,2402,0,12,0
316,11,2024,70,0,1,24,0,default,0,0,2402,0,8,0
316,11,2024,70,0,1,24,0,default,0,0,2402,0,7,0
316,11,2024,70,0,1,24,0,default,0,0,2402,0,5,0
316,11,2024,70,0,1,24,0,default,0,0,2402,0,31,0
316,11,2024,70,0,1,24,0,default,0,0,2402,0,35,0
316,11,2024,70,0,1,24,0,default,0,0,2402,0,11,0
316,11,2024,70,0,1,24,0,default,0,0,2402,0,3,0
316,11,2024,70,0,1,24,0,default,0,0,2402,0,10,0
316,11,2024,70,0,1,24,0,default,0,0,2402,0,9,0
316,11,2024,70,0,1,24,0,default,0,0,2402,0,6,0
316,11,2024,70,0,1,24,0,default,0,0,2403,0,2,0
316,11,2024,70,0,1,24,0,default,0,0,2403,0,15,0
316,11,2024,70,0,1,24,0,default,0,0,2403,0,41,0
316,11,2024,70,0,1,24,0,default,0,0,2403,0,49,0
316,11,2024,70,0,1,24,0,default,0,0,2403,0,50,0
316,11,2024,70,0,1,24,0,default,0,0,2403,0,33,0
316,11,2024,72,0,1,24,0,default,0,0,2401,0,32,0
316,11,2024,72,0,1,24,0,default,0,0,2401,0,13,0
316,11,2024,72,0,1,24,0,default,0,0,2402,0,12,0
316,11,2024,72,0,1,24,0,default,0,0,2402,0,8,0
316,11,2024,72,0,1,24,0,default,0,0,2402,0,7,0
316,11,2024,72,0,1,24,0,default,0,0,2402,0,5,0
316,11,2024,72,0,1,24,0,default,0,0,2402,0,31,0
316,11,2024,72,0,1,24,0,default,0,0,2402,0,35,0
316,11,2024,72,0,1,24,0,default,0,0,2402,0,11,0
316,11,2024,72,0,1,24,0,default,0,0,2402,0,3,0
316,11,2024,72,0,1,24,0,default,0,0,2402,0,10,0
316,11,2024,72,0,1,24,0,default,0,0,2402,0,9,0
316,11,2024,72,0,1,24,0,default,0,0,2402,0,6,0
316,11,2024,72,0,1,24,0,default,0,0,2403,0,2,0
316,11,2024,72,0,1,24,0,default,0,0,2403,0,15,0
316,11,2024,72,0,1,24,0,default,0,0,2403,0,41,0
316,11,2024,72,0,1,24,0,default,0,0,2403,0,49,0
316,11,2024,72,0,1,24,0,default,0,0,2403,0,50,0
316,11,2024,72,0,1,24,0,default,0,0,2403,0,33,0
316,11,2024,73,0,1,24,0,default,0,1,2401,1,32,3404
316,11,2024,73,0,1,24,0,default,0,1,2401,0,13,0
316,11,2024,73,0,1,24,0,default,0,1,2402,0,12,0
316,11,2024,73,0,1,24,0,default,0,1,2402,0,8,0
316,11,2024,73,0,1,24,0,default,0,1,2402,0,7,0
316,11,2024,73,0,1,24,0,default,0,1,2402,0,5,0
316,11,2024,73,0,1,24,0,default,0,1,2402,0,31,0
316,11,2024,73,0,1,24,0,default,0,1,2402,0,35,0
316,11,2024,73,0,1,24,0,default,0,1,2402,0,11,0
316,11,2024,73,0,1,24,0,default,0,1,2402,0,3,0
316,11,2024,73,0,1,24,0,default,0,1,2402,0,10,0
316,11,2024,73,0,1,24,0,default,0,1,2402,0,9,0
316,11,2024,73,0,1,24,0,default,0,1,2402,0,6,0
316,11,2024,73,0,1,24,0,default,0,1,2403,0,2,0
316,11,2024,73,0,1,24,0,default,0,1,2403,0,15,0
316,11,2024,73,0,1,24,0,default,0,1,2403,0,41,0
316,11,2024,73,0,1,24,0,default,0,1,2403,0,49,0
316,11,2024,73,0,1,24,0,default,0,1,2403,0,50,0
316,11,2024,73,0,1,24,0,default,0,1,2403,0,33,0
316,11,2024,74,0,1,24,0,default,0,0,2401,0,32,0
316,11,2024,74,0,1,24,0,default,0,0,2401,0,13,0
316,11,2024,74,0,1,24,0,default,0,0,2402,0,12,0
316,11,2024,74,0,1,24,0,default,0,0,2402,0,8,0
316,11,2024,74,0,1,24,0,default,0,0,2402,0,7,0
316,11,2024,74,0,1,24,0,default,0,0,2402,0,5,0
